"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
0.3274,0.9377,0.8237,0.17,0.1613,0.113,0.7187,0.649,0.4941,0.1058,0.8849,0.6219,0.2159,0.1594,0.1626,0.4401,0.8283,0.7781,0.2789,0.7649,0.6029,6.462,0.3828,0.9367,1.0419,0.2225,0.2202,0.3843,0.3785,0.3282,0.4384,0.4998,0.2287,0.9532,0.3432,0.3344,0.3421,0.7592,0.5542,0.3298,0.3262,0.3856,0.4313,0.1107,0.3829,0.3868,0.2709,0.7665,0.6078,0.4376,0.3825
0.2256,0.6497,0.5921,0.1187,0.1186,0.0832,0.5124,0.4707,0.3579,0.0786,0.6276,0.4382,0.1592,0.1153,0.1121,0.3051,0.5832,0.5446,0.2,0.5415,0.4289,0.3868,4.5307,0.6665,0.7153,0.1476,0.1563,0.2748,0.2661,0.2372,0.297,0.3603,0.1557,0.6653,0.2326,0.2375,0.2283,0.5388,0.4031,0.2377,0.2311,0.2649,0.3129,0.0801,0.2696,0.276,0.1981,0.5467,0.4258,0.3091,0.2761
0.5551,1.5584,1.3697,0.2735,0.2653,0.1801,1.1983,1.1008,0.8145,0.1878,1.4812,1.0216,0.3613,0.2769,0.2692,0.7316,1.3751,1.2965,0.4616,1.2574,1.0145,0.914,0.6403,11.0169,1.73,0.362,0.37,0.6454,0.6363,0.5626,0.7221,0.8125,0.382,1.5569,0.5298,0.555,0.532,1.2753,0.9125,0.5501,0.5505,0.6529,0.7197,0.1827,0.6411,0.6366,0.4476,1.2829,0.997,0.7212,0.6193
0.607,1.7131,1.5148,0.3017,0.3029,0.2028,1.2965,1.2012,0.9091,0.2105,1.6022,1.0951,0.4059,0.3143,0.3057,0.8019,1.5208,1.4291,0.5121,1.4019,1.1016,1.0066,0.6771,1.7301,12.2374,0.4017,0.393,0.7,0.7054,0.6078,0.7941,0.9089,0.413,1.7105,0.6145,0.6025,0.6058,1.4037,1.0126,0.5966,0.596,0.6973,0.8091,0.2012,0.689,0.7052,0.5041,1.39,1.0985,0.8049,0.711
0.135,0.3857,0.3275,0.0684,0.0694,0.045,0.3013,0.2719,0.2042,0.0396,0.367,0.2466,0.0933,0.0686,0.07,0.1803,0.3415,0.3137,0.1152,0.3104,0.2424,0.2255,0.148,0.3813,0.4225,2.5823,0.0907,0.1582,0.1517,0.1419,0.1874,0.2019,0.0886,0.3894,0.134,0.1337,0.132,0.3183,0.2256,0.1349,0.1307,0.1586,0.1784,0.0421,0.1618,0.1566,0.1098,0.3035,0.2479,0.1711,0.1569
0.132,0.3804,0.3499,0.0668,0.0663,0.0433,0.2818,0.2743,0.1955,0.0444,0.3589,0.2434,0.0894,0.0685,0.0682,0.1779,0.3439,0.3203,0.1077,0.3158,0.2424,0.2252,0.1574,0.3877,0.4148,0.0914,2.5766,0.1582,0.1521,0.1381,0.1822,0.2043,0.0926,0.3835,0.1374,0.1357,0.1297,0.316,0.2252,0.1347,0.1342,0.1529,0.1782,0.0452,0.1551,0.1625,0.1121,0.313,0.251,0.1857,0.1553
0.2336,0.6583,0.6003,0.1191,0.1128,0.075,0.5061,0.4698,0.3388,0.0821,0.6238,0.4367,0.1464,0.1166,0.1215,0.3101,0.6087,0.5544,0.1984,0.5451,0.4243,0.3897,0.2742,0.6726,0.7338,0.157,0.157,4.5414,0.2742,0.2385,0.3154,0.3614,0.1646,0.6685,0.2435,0.2323,0.2341,0.5519,0.3843,0.2412,0.2307,0.2713,0.3087,0.0794,0.2734,0.2765,0.2003,0.5591,0.4296,0.3154,0.2763
0.2356,0.6534,0.5815,0.1194,0.1112,0.0786,0.5095,0.4611,0.3497,0.0785,0.6351,0.4322,0.1547,0.1163,0.1168,0.3164,0.5743,0.535,0.19,0.5374,0.4195,0.3835,0.2663,0.6661,0.7399,0.1501,0.1508,0.2764,4.494,0.2366,0.3157,0.3409,0.1572,0.66,0.2337,0.2406,0.2211,0.5353,0.3871,0.2438,0.2187,0.2704,0.3214,0.0759,0.2642,0.2588,0.1919,0.5511,0.4294,0.3128,0.2756
0.1942,0.5584,0.4851,0.1008,0.099,0.0701,0.4364,0.3977,0.3064,0.0654,0.5327,0.3531,0.1331,0.1077,0.0971,0.2733,0.5233,0.4862,0.1685,0.472,0.3637,0.336,0.2389,0.5876,0.639,0.1409,0.1378,0.2391,0.2387,3.8981,0.2586,0.3,0.1386,0.5685,0.1977,0.1997,0.2021,0.4582,0.344,0.2108,0.2031,0.2298,0.2638,0.0701,0.2329,0.2387,0.1718,0.4692,0.3757,0.2717,0.234
0.2634,0.7565,0.6601,0.1319,0.1373,0.0899,0.5708,0.5313,0.4008,0.0886,0.6988,0.4684,0.1741,0.1304,0.1295,0.356,0.6675,0.621,0.2153,0.6212,0.4745,0.4437,0.2964,0.7457,0.8284,0.1832,0.1797,0.3141,0.3134,0.2569,5.1125,0.4019,0.1794,0.7605,0.2642,0.2556,0.2697,0.6069,0.4447,0.2652,0.2523,0.3099,0.3532,0.0898,0.3099,0.3055,0.2235,0.6139,0.4818,0.3444,0.3013
