"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
1.9749,5.7239,5.0642,0.9998,0.9969,0.6705,4.3589,4.0092,3.017,0.6749,5.3719,3.6443,1.3371,1.0086,0.9936,2.6599,5.0193,4.7159,1.6884,4.6803,3.6789,3.3441,2.3344,38.0366,6.3702,1.344,1.3133,2.3586,2.3315,2.0019,2.6891,2.9832,1.3362,5.702,2.015,1.9982,2.0082,4.7305,3.3346,2.0076,2.0301,2.3451,2.7134,0.6717,2.3441,2.3221,1.6862,4.6976,3.6989,2.694,2.3578
2.2465,6.3317,5.5751,1.1153,1.1148,0.736,4.7972,4.4703,3.3531,0.7464,5.95,4.1062,1.4864,1.0927,1.1066,2.9389,5.5779,5.2468,1.8644,5.251,4.104,3.72,2.5953,6.3346,42.5791,1.4851,1.4531,2.6022,2.5862,2.2254,3.0279,3.3532,1.4897,6.3572,2.2295,2.2475,2.2212,5.2178,3.7248,2.2372,2.2512,2.5978,2.9732,0.7317,2.6372,2.6045,1.8643,5.2186,4.0918,3,2.6277
0.4971,1.3984,1.225,0.2588,0.2464,0.1663,1.0743,0.9962,0.7614,0.1679,1.3328,0.9116,0.3266,0.2507,0.2502,0.6651,1.2376,1.1565,0.4143,1.1412,0.8941,0.8528,0.5906,1.4172,1.573,8.9237,0.3225,0.5905,0.5796,0.4899,0.68,0.7453,0.327,1.4139,0.5037,0.4977,0.491,1.1588,0.8351,0.4901,0.5054,0.5738,0.6617,0.1613,0.5921,0.5879,0.4112,1.1728,0.9154,0.6615,0.5743
0.5142,1.383,1.2388,0.2387,0.2519,0.1695,1.0816,0.9769,0.7353,0.1599,1.3255,0.9106,0.3279,0.2527,0.246,0.6498,1.2329,1.1387,0.4115,1.1545,0.9107,0.7943,0.5749,1.3811,1.5482,0.3229,8.8555,0.5756,0.5768,0.4917,0.6596,0.7395,0.3333,1.3893,0.4928,0.504,0.4843,1.1565,0.8111,0.4936,0.4876,0.5681,0.6445,0.1659,0.5739,0.5852,0.4083,1.1331,0.8999,0.6647,0.5715
0.8627,2.4655,2.1483,0.4322,0.4437,0.284,1.8737,1.7376,1.2854,0.2899,2.2973,1.573,0.5756,0.4222,0.4366,1.1495,2.154,2.0022,0.7141,2.0349,1.5691,1.4369,1.0066,2.4598,2.7329,0.5834,0.5708,15.7128,0.9931,0.859,1.1674,1.2957,0.5753,2.428,0.8778,0.8714,0.8658,2.0316,1.4348,0.8781,0.8573,1.0107,1.145,0.2866,1.0247,1.0152,0.7151,2.0322,1.5789,1.1486,1.0216
0.8492,2.4284,2.1572,0.4129,0.4193,0.2884,1.831,1.7218,1.2649,0.2805,2.2944,1.5678,0.5738,0.4226,0.4304,1.1454,2.1425,2.0014,0.7207,1.9916,1.5698,1.4264,0.9831,2.4213,2.7107,0.5696,0.5682,0.9933,15.5694,0.8555,1.153,1.2745,0.5751,2.4304,0.8329,0.8442,0.8514,2.0132,1.4357,0.8601,0.8622,0.9977,1.1483,0.2929,1.0081,0.9934,0.7121,2.0223,1.5563,1.1465,1.0088
0.7258,2.0923,1.8667,0.3791,0.3648,0.2408,1.5984,1.4731,1.11,0.2384,1.9759,1.3516,0.496,0.3741,0.3701,0.9803,1.8585,1.7532,0.6202,1.7317,1.3631,1.2384,0.8647,2.0933,2.3509,0.4855,0.4862,0.8654,0.8566,13.387,0.998,1.1111,0.4984,2.1063,0.7447,0.7427,0.7415,1.7416,1.2256,0.7374,0.7294,0.8569,0.9882,0.2489,0.8582,0.8791,0.6144,1.721,1.3383,0.9996,0.8607
0.9814,2.8037,2.4536,0.4827,0.4843,0.3278,2.1104,1.9646,1.4749,0.3284,2.6307,1.7889,0.6523,0.4942,0.4874,1.3101,2.4157,2.2837,0.8187,2.3049,1.7948,1.6308,1.1349,2.7793,3.1609,0.67,0.6505,1.1666,1.148,0.9869,17.9182,1.4684,0.6605,2.7977,0.9895,0.9751,0.9957,2.2906,1.6655,0.9803,0.9774,1.15,1.3204,0.3203,1.152,1.1488,0.8271,2.3023,1.7872,1.3122,1.1507
1.1089,3.14,2.7211,0.5471,0.5417,0.359,2.3697,2.1891,1.634,0.3677,2.9301,2.0001,0.7088,0.5499,0.5457,1.4356,2.7686,2.5554,0.9299,2.5557,2.0005,1.8248,1.2769,3.0742,3.4908,0.7336,0.7246,1.2845,1.2645,1.0998,1.4609,20.0679,0.7074,3.1072,1.0945,1.097,1.0991,2.5511,1.8432,1.1105,1.0981,1.266,1.4764,0.3669,1.2792,1.2825,0.9142,2.5665,2.0065,1.4605,1.2635
0.4975,1.409,1.2598,0.2401,0.262,0.1617,1.07,1.0218,0.7436,0.1616,1.3186,0.9018,0.3245,0.2529,0.2503,0.6536,1.2494,1.1603,0.4127,1.1598,0.9005,0.8339,0.5817,1.4074,1.588,0.3272,0.3331,0.583,0.5831,0.504,0.6695,0.7239,8.9404,1.3917,0.5069,0.5001,0.4949,1.1693,0.8343,0.5093,0.4921,0.5763,0.6672,0.1652,0.5923,0.5931,0.4167,1.1731,0.9182,0.6546,0.5815
1.9951,5.7088,5.0131,1.0039,1.0068,0.6649,4.3437,4.0228,3.0221,0.6718,5.3707,3.653,1.3318,1.0117,0.9993,2.6546,5.0067,4.691,1.6727,4.6998,3.6989,3.3383,2.3698,5.7081,6.419,1.3391,1.3202,2.3387,2.3375,2.0098,2.6968,3.0029,1.3198,38.0467,2.011,1.9995,2.02,4.6775,3.323,2.012,2.0128,2.3169,2.7104,0.6664,2.3799,2.3497,1.6844,4.7043,3.6707,2.6835,2.379
0.7478,2.1368,1.8591,0.3838,0.3697,0.2422,1.5988,1.5029,1.1091,0.2404,1.949,1.354,0.5051,0.3742,0.3788,0.9716,1.8439,1.7232,0.6335,1.7337,1.3556,1.2478,0.8547,2.1037,2.3525,0.5003,0.4891,0.8817,0.8357,0.7427,0.9989,1.1123,0.5028,2.0943,13.4348,0.7431,0.734,1.7452,1.2386,0.7408,0.7534,0.8601,0.9881,0.2531,0.8663,0.8613,0.6355,1.7482,1.3527,0.994,0.8679
0.7431,2.1294,1.8516,0.3662,0.3602,0.2418,1.5939,1.4909,1.0993,0.2443,1.9649,1.354,0.4969,0.3747,0.3699,0.986,1.8589,1.7215,0.6165,1.7563,1.3572,1.2423,0.872,2.0844,2.3662,0.493,0.4981,0.8691,0.8474,0.7431,0.9827,1.1076,0.4936,2.0976,0.7408,13.4605,0.741,1.7546,1.2261,0.7464,0.7448,0.8711,0.9907,0.2507,0.8661,0.8825,0.6168,1.7342,1.3843,1.0129,0.8587
0.7376,2.0983,1.833,0.3668,0.3636,0.2425,1.5953,1.5028,1.1205,0.2446,1.9296,1.3454,0.5028,0.3715,0.3648,0.9746,1.8511,1.7572,0.6053,1.7305,1.3672,1.2505,0.8631,2.1032,2.3408,0.4873,0.4814,0.8662,0.8553,0.743,1.0007,1.117,0.4911,2.1102,0.7351,0.7429,13.3853,1.7435,1.2278,0.7344,0.7426,0.8747,0.9925,0.2383,0.8648,0.8615,0.6292,1.7306,1.3697,0.988,0.8604
1.6671,4.7655,4.1943,0.8551,0.8496,0.555,3.6358,3.318,2.4992,0.5569,4.4253,3.0534,1.1223,0.8344,0.8409,2.2428,4.1809,3.9125,1.3984,3.9165,3.0738,2.8083,1.9339,4.7989,5.318,1.1159,1.1103,1.9726,1.9521,1.6875,2.2406,2.5007,1.1238,4.7264,1.6858,1.7046,1.6856,31.3499,2.7876,1.6634,1.6752,1.9557,2.2335,0.5577,1.9732,1.9448,1.4008,3.9237,3.0605,2.2253,1.9473
1.2047,3.4547,3.0547,0.6018,0.6098,0.3959,2.6396,2.4442,1.8153,0.3993,3.2477,2.2217,0.8019,0.5946,0.5979,1.604,3.0469,2.8452,1.0188,2.8514,2.2485,2.0342,1.4009,3.4287,3.8571,0.8152,0.7912,1.4122,1.4164,1.2079,1.6496,1.8349,0.8103,3.4208,1.2217,1.2123,1.2115,2.8354,22.3206,1.2023,1.2185,1.4019,1.6103,0.4004,1.4266,1.4128,1.0187,2.8267,2.212,1.6251,1.4087
0.7418,2.1164,1.8574,0.3811,0.3764,0.2476,1.6059,1.4648,1.1141,0.2452,1.9774,1.3443,0.4923,0.367,0.3619,0.9884,1.8739,1.7171,0.6163,1.7385,1.3598,1.2451,0.8747,2.0975,2.3529,0.4877,0.4899,0.8817,0.8622,0.7358,0.9918,1.1272,0.5085,2.1057,0.7447,0.7477,0.7345,1.7263,1.2183,13.4319,0.7478,0.8581,1.0055,0.2392,0.871,0.865,0.6268,1.7356,1.3572,0.9769,0.8569
0.7391,2.1433,1.8623,0.3684,0.3714,0.2423,1.6176,1.4844,1.1227,0.2472,2.0139,1.3596,0.5122,0.3778,0.3729,0.9917,1.8511,1.748,0.6032,1.7532,1.3648,1.2219,0.8766,2.121,2.3636,0.5003,0.4851,0.8604,0.864,0.7293,0.9851,1.1096,0.4855,2.0926,0.7528,0.7443,0.7446,1.7327,1.2388,0.7454,13.4835,0.8807,1.0027,0.245,0.8835,0.8757,0.6236,1.7303,1.3515,0.9826,0.8588
