"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
1.5482,4.4046,3.8813,0.7741,0.7773,0.5206,3.3707,3.098,2.3535,0.5141,4.1662,26.5665,1.0275,0.7794,0.7799,2.0808,3.8808,3.6626,1.2919,3.6387,2.8709,2.5967,1.8456,4.406,4.9335,1.0541,1.0314,1.8342,1.8206,1.5574,2.0647,2.3711,1.0455,4.4338,1.552,1.5565,1.5548,3.647,2.5868,1.5587,1.555,1.788,2.0788,0.522,1.8137,1.8362,1.3022,3.638,2.8549,2.0781,1.8435
0.5879,1.6659,1.4637,0.2892,0.2978,0.1996,1.2716,1.1859,0.8705,0.1975,1.5271,1.0611,9.6792,0.2981,0.2952,0.775,1.4517,1.3742,0.4881,1.3762,1.0809,0.9614,0.6894,1.6612,1.8491,0.3856,0.3922,0.6652,0.693,0.5826,0.7775,0.8779,0.4004,1.6534,0.5933,0.5816,0.5775,1.3706,0.9829,0.5868,0.5794,0.6792,0.7866,0.1906,0.6866,0.6767,0.484,1.3816,1.084,0.7708,0.685
0.4286,1.2399,1.1109,0.2154,0.2247,0.1498,0.9473,0.8824,0.6679,0.1465,1.1708,0.8072,0.2979,7.2778,0.2169,0.5844,1.111,1.0377,0.3708,1.0332,0.8111,0.7467,0.5112,1.2713,1.4145,0.2958,0.2901,0.5267,0.521,0.4417,0.5877,0.6622,0.2957,1.255,0.4413,0.4421,0.4425,1.0214,0.7373,0.4373,0.4334,0.5148,0.5781,0.1448,0.5156,0.5053,0.3689,1.0312,0.793,0.5819,0.519
0.4454,1.2451,1.1018,0.2167,0.2231,0.1433,0.9534,0.8804,0.6735,0.146,1.1652,0.8066,0.2977,0.2171,7.2419,0.5871,1.1015,1.0472,0.3702,1.0349,0.8142,0.7285,0.511,1.2503,1.3896,0.2989,0.2967,0.5181,0.5196,0.4346,0.5799,0.6668,0.2946,1.2555,0.4488,0.44,0.4366,1.0274,0.7337,0.4315,0.452,0.5166,0.5761,0.1456,0.5203,0.5145,0.3569,1.0109,0.804,0.593,0.5098
1.164,3.2603,2.8708,0.5704,0.5764,0.3806,2.4737,2.2921,1.7296,0.3775,3.0787,2.1058,0.7591,0.571,0.5758,19.3531,2.843,2.7142,0.9547,2.6861,2.0798,1.9118,1.3518,3.2714,3.6244,0.7725,0.764,1.3518,1.345,1.1557,1.5242,1.7437,0.7715,3.2503,1.1556,1.1656,1.1748,2.6905,1.9016,1.1466,1.1477,1.3525,1.5377,0.3813,1.3379,1.3367,0.9601,2.6702,2.1078,1.5239,1.3264
2.0743,5.8893,5.2042,1.048,1.0464,0.7133,4.52,4.1661,3.1232,0.6846,5.5824,3.8214,1.3817,1.0482,1.0405,2.7532,36.3257,4.8991,1.7643,4.9114,3.8346,3.47,2.4534,5.9387,6.6539,1.3893,1.3949,2.4349,2.4696,2.0727,2.8001,3.1498,1.3928,5.9199,2.1122,2.101,2.1028,4.9007,3.5149,2.0782,2.102,2.4423,2.7967,0.716,2.445,2.4024,1.7246,4.8732,3.8541,2.7916,2.4277
1.9565,5.4763,4.8835,0.9765,1.0015,0.6516,4.2265,3.9158,2.926,0.6501,5.2184,3.6121,1.3144,0.9901,0.9919,2.6431,4.931,33.9187,1.6357,4.5993,3.5895,3.2591,2.2959,5.5797,6.2231,1.3011,1.3077,2.299,2.3001,1.9773,2.5943,2.9494,1.3081,5.583,1.9752,1.9795,1.9498,4.5637,3.2369,1.9426,1.9714,2.3208,2.6183,0.6686,2.2723,2.3057,1.6431,4.5121,3.6056,2.5909,2.2777
0.7194,2.035,1.8259,0.3555,0.3591,0.2535,1.5824,1.4673,1.0788,0.2379,1.9198,1.3239,0.4858,0.368,0.3654,0.966,1.8378,1.7075,12.0906,1.6954,1.359,1.2077,0.8425,2.0562,2.307,0.4912,0.4954,0.8526,0.8511,0.7342,0.975,1.1033,0.4847,2.0572,0.7307,0.7269,0.7193,1.7249,1.2033,0.7147,0.7194,0.8515,0.9689,0.2443,0.8465,0.858,0.6,1.7166,1.3254,0.9513,0.8745
1.9764,5.5479,4.9092,0.9717,0.998,0.647,4.2535,3.9222,2.9495,0.6529,5.2308,3.585,1.3108,0.9853,0.9854,2.6137,4.9327,4.5963,1.6292,33.9379,3.6125,3.3133,2.3152,5.5744,6.2236,1.2989,1.3156,2.2671,2.2899,1.9503,2.5993,2.9656,1.2957,5.5487,1.9761,1.9675,1.9557,4.5801,3.2605,1.9533,1.9509,2.3028,2.5987,0.6466,2.2765,2.3106,1.63,4.5576,3.6061,2.625,2.2883
1.5658,4.4183,3.9058,0.773,0.7677,0.5154,3.3901,3.1261,2.3364,0.5167,4.1478,2.8737,1.049,0.7833,0.7829,2.0594,3.9064,3.6347,1.3183,3.6587,26.6355,2.6211,1.8159,4.3897,4.9318,1.0361,1.0522,1.8196,1.8208,1.5541,2.0636,2.3284,1.0563,4.4656,1.5616,1.5841,1.5548,3.6919,2.6186,1.5711,1.5696,1.8152,2.0947,0.5055,1.8136,1.821,1.2863,3.6479,2.867,2.057,1.812
1.4286,4.0321,3.5653,0.7179,0.7171,0.4924,3.0838,2.8429,2.137,0.4719,3.8077,2.607,0.9398,0.7233,0.7052,1.896,3.5473,3.3113,1.1839,3.3688,2.6323,24.163,1.6284,4.0202,4.5066,0.9363,0.9557,1.6609,1.663,1.4064,1.9132,2.133,0.9614,4.084,1.4337,1.4187,1.4301,3.3481,2.3878,1.4065,1.4201,1.6433,1.8899,0.4774,1.6746,1.6587,1.1905,3.3169,2.5904,1.8912,1.6765
1.0201,2.8614,2.532,0.5049,0.5102,0.3368,2.1821,2.0244,1.4992,0.3333,2.6703,1.8765,0.6761,0.5045,0.5008,1.363,2.5389,2.3756,0.8357,2.3884,1.8542,1.6508,16.9211,2.8652,3.202,0.6694,0.6825,1.1802,1.1778,0.9988,1.3373,1.5088,0.6624,2.8504,1.0344,1.0074,1.015,2.382,1.675,1.0101,1.024,1.1694,1.3311,0.3426,1.1723,1.1726,0.839,2.3545,1.8498,1.3438,1.1926
2.3364,6.604,5.8218,1.1511,1.1786,0.8016,5.0378,4.6716,3.5169,0.781,6.2505,4.2909,1.5652,1.1918,1.1703,3.1309,5.8857,5.5022,1.9531,5.4958,4.2774,3.8921,2.7449,41.0495,7.4372,1.5565,1.5348,2.742,2.7543,2.3448,3.092,3.519,1.5506,6.6398,2.3426,2.3705,2.3473,5.5,3.9005,2.324,2.3278,2.7126,3.118,0.7791,2.724,2.7549,1.9634,5.4382,4.2735,3.0961,2.731
2.6149,7.3188,6.4552,1.308,1.3017,0.8656,5.6382,5.2106,3.8975,0.8625,6.9275,4.767,1.7298,1.318,1.296,3.4485,6.5291,6.0889,2.1592,6.0757,4.7522,4.3396,3.0343,7.3693,45.9563,1.7402,1.7386,3.0247,3.0404,2.5816,3.4682,3.905,1.724,7.3939,2.6286,2.5929,2.6004,6.1077,4.357,2.5883,2.5768,3.0215,3.4774,0.8644,3.0508,3.0381,2.1799,6.0174,4.7234,3.4532,3.0099
0.5902,1.6459,1.4583,0.2993,0.3008,0.1988,1.2665,1.1618,0.8755,0.1818,1.5678,1.0868,0.3861,0.2945,0.2976,0.7865,1.4577,1.3578,0.4938,1.3621,1.0675,0.9619,0.6762,1.6526,1.8608,9.683,0.3805,0.6846,0.6923,0.5876,0.7855,0.8765,0.3946,1.6748,0.596,0.578,0.5835,1.3669,0.9788,0.5964,0.5913,0.6888,0.7829,0.1943,0.6852,0.6879,0.4947,1.365,1.0918,0.7982,0.6806
0.5949,1.6527,1.4502,0.2912,0.2956,0.2009,1.2809,1.1612,0.8779,0.1969,1.5823,1.0691,0.39,0.2892,0.2971,0.774,1.4613,1.3662,0.4962,1.379,1.0821,0.9813,0.6913,1.6201,1.8641,0.3822,9.6845,0.6848,0.6882,0.5737,0.7935,0.875,0.3898,1.6798,0.5842,0.5893,0.5825,1.3512,0.9667,0.5897,0.5887,0.6773,0.7809,0.1909,0.6819,0.6905,0.4894,1.366,1.0652,0.7822,0.6921
1.0131,2.8354,2.5017,0.4902,0.5084,0.3456,2.1543,2.0305,1.5147,0.336,2.6872,1.8669,0.6593,0.5199,0.5074,1.361,2.5241,2.367,0.8449,2.3363,1.8532,1.6817,1.1763,2.8745,3.1909,0.6751,0.6788,16.9283,1.1892,0.9971,1.3529,1.5265,0.6704,2.8851,1.0184,1.0118,1.0086,2.3556,1.669,1.0129,1.0135,1.1833,1.3605,0.3329,1.1717,1.1786,0.8513,2.3668,1.8518,1.3335,1.1635
1.0281,2.8405,2.5243,0.5016,0.512,0.3372,2.1877,2.0255,1.5064,0.3378,2.6479,1.852,0.6802,0.5113,0.5104,1.3514,2.5565,2.3694,0.8442,2.3553,1.8632,1.6882,1.1801,2.8866,3.2102,0.6841,0.6781,1.1866,16.9383,1.0147,1.3417,1.5335,0.6673,2.8469,1.0099,1.0272,1.0053,2.3667,1.7221,1.0031,1.0049,1.1759,1.334,0.3365,1.1901,1.1871,0.854,2.3667,1.8439,1.3384,1.1857
