"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
1.99822364864395,0.871041164354466,0.785665959552814,0.350142828000256,0.346946552079724,0.274235227496401,0.725946823121402,0.711478207677525,0.614283289696222,0.278846893473806,0.846685768157198,0.67583545334642,0.399751873041241,0.341970758983866,0.338789595471903,0.577913176870062,0.805008298093891,0.779048419547804,0.455082135443697,0.781962089873931,0.688876701594689,0.655291049839705,0.535466152058217,0.880865483487757,0.920434136698536,0.400631988238608,0.406826732159988,0.537027224635792,0.534869105482851,0.498990821558862,0.574949310809197,0.624452111854889,0.395686631060501,0.862697391905195,0.495790237903064,0.501676190385795,0.491364426876853,0.789086332412345,0.651706651799734,0.497367630631482,0.506097609162493,0.533698004493197,0.581504591555432,0.284808690176414,0.533895720155201,0.542479345228936,0.454246618039122,0.794210148512324,0.683415861683038,0.590818339254927,0.540654704964299
0.804687044757145,3.33402356170438,1.33390920230723,0.578456947403986,0.574650076133316,0.465115458784139,1.21963109176501,1.15821748821204,0.995752333665354,0.462998650105989,1.36113664266304,1.12470148928504,0.651236293521768,0.559109434726294,0.573472754365847,0.944949601830713,1.3099830189739,1.2770955171795,0.737609483398928,1.27183192285777,1.1092222680779,1.08226412672694,0.863412392776421,1.4276025217125,1.52443313726772,0.666155417301448,0.648768063332333,0.875194515522101,0.891921515605528,0.805756631992535,0.956236325392453,1.01626041938082,0.664763867850791,1.39617488517736,0.803627519439221,0.834457692156961,0.803835779248524,1.27943043577985,1.05521978279409,0.806282431905871,0.820335486249376,0.877507692274003,0.948105220953846,0.466012435456354,0.879674888808324,0.869217556196353,0.741788912022786,1.27603040324291,1.10527552673522,0.948745508553259,0.881955548766501
0.754272921428311,1.3629327789733,3.1758553556481,0.547773675891842,0.53841392998321,0.441323815355555,1.16438474740954,1.10664371411934,0.95379190602567,0.427776004469639,1.28418624428083,1.05675624436285,0.619429342217485,0.532065550472886,0.555088092107914,0.887120262422173,1.24505931987189,1.19340718533118,0.703460809142921,1.19365656702421,1.05824668201707,0.989470888909858,0.841266610534353,1.34804415357961,1.42484962013534,0.620798969071332,0.629289369050507,0.829925002635817,0.838344028427489,0.762153764013537,0.902749572140616,0.947592823949251,0.627109910621769,1.34336852724777,0.765526478967184,0.769768634071297,0.757251814127859,1.18835198489351,1.01045027586721,0.780171000486443,0.775270765603862,0.835041531901317,0.893861683931069,0.446140740125863,0.826610815317615,0.83833305434055,0.699316123080242,1.20532348769942,1.06311737827956,0.895549211378061,0.835281006608015
0.355013788464592,0.625681828088419,0.587294398066226,1.42076950628879,0.249184891195277,0.198771325899894,0.5321193475152,0.508410375582586,0.419811195658247,0.196630592736728,0.600078361549526,0.491314064524882,0.285437891668248,0.243479444717614,0.252325959821834,0.403657082187341,0.563946238572402,0.54920523486212,0.332738801464476,0.562444663944855,0.490264214480309,0.463183754032908,0.374046788517177,0.624639896260207,0.661628264208852,0.29077123310256,0.279397047228485,0.389043429452287,0.379883982289358,0.3533256288468,0.422021693755173,0.444684157577053,0.288712988970027,0.627057860169214,0.35518868225211,0.358329457343402,0.356398302465065,0.560410126603697,0.465789265655662,0.344174374409261,0.348027527646859,0.395938176992341,0.415398603753039,0.195610812584573,0.37800232803517,0.387548384076079,0.316529619467129,0.560893251876007,0.492442636253214,0.411117683881358,0.393150149434052
0.356358793914224,0.624949789983209,0.577061305235379,0.254153005097323,1.41386669810133,0.195687889252254,0.524434466830673,0.518574006290327,0.431382150766539,0.200427518070767,0.58908266822242,0.490762019720369,0.291868994584878,0.239240464804758,0.247030281544578,0.408084292763171,0.583907903697187,0.547397250632447,0.316668896483348,0.545058932593544,0.494929126239284,0.463846138282926,0.381707689207331,0.620388515367574,0.65534036957908,0.288920040841777,0.277837290513722,0.383300143490712,0.38481034289633,0.344031626453152,0.408473793529017,0.446493180239089,0.288901090340641,0.619095307686926,0.356570764365209,0.339618079612978,0.361558625951569,0.556520969955345,0.471217953817575,0.345548838805756,0.351148273525621,0.373015334805412,0.410099878078498,0.200657319826606,0.371982244199896,0.384420550959513,0.325697390225992,0.551945640439386,0.48670392437293,0.409099303348251,0.382995770211642
0.281316885380164,0.50420594998473,0.476475015084735,0.198771325899895,0.195687889252254,1.17136313327681,0.441678333179214,0.411453217267756,0.358551251566621,0.163764434478319,0.487794782669949,0.40580542135365,0.237144997838898,0.205492554609655,0.206583421406471,0.335056995151571,0.475680733265474,0.456663103392436,0.264804531683282,0.455541864157409,0.400692887383835,0.385456599372753,0.310112479594127,0.5176144897508,0.543138103984609,0.234501599141681,0.241194941903827,0.309531000062971,0.312527614779869,0.282863058740417,0.336676402499493,0.364010769071457,0.236213801459619,0.510648205715048,0.295197289960469,0.284444704643962,0.290790302451812,0.450579005280944,0.383256780761944,0.287726241417068,0.300087170668818,0.323047844753671,0.342460216667576,0.167694931348577,0.309466880295802,0.314791978932129,0.261452079739319,0.450409491463024,0.390372629675788,0.338185969549268,0.318622519605863
0.700446828817152,1.25583428445001,1.17877047808304,0.507390963656193,0.499032253466636,0.414748116330914,2.94529854344169,1.04260778819267,0.875567107650801,0.402487155074528,1.21807677918925,1.00791648463552,0.590456061023972,0.498139247600533,0.503429826291587,0.84486992489967,1.16708978232181,1.11236770449338,0.649969037724093,1.11668218844938,0.96856576441662,0.939377320356418,0.797829750009319,1.24365982085133,1.31123254611832,0.597749035967483,0.588901952790151,0.777827744426776,0.794464291205041,0.731378417783839,0.850716821274829,0.884677206669145,0.597614725387535,1.25192266534316,0.706947664258158,0.723740112195012,0.718951903815608,1.13893662685856,0.941785108185497,0.723870458024106,0.738381987862706,0.788031921942212,0.837124387412046,0.416458293229929,0.763730423644395,0.778752534506272,0.654835063202948,1.13817562353097,0.994873881454337,0.846902851571564,0.774096059930484
0.689555211712538,1.1895092727675,1.11933354725038,0.488483275046371,0.489873453046834,0.394196651431719,1.03604384077129,2.8201308905794,0.877520689214724,0.393982689975073,1.14134618324154,0.953906572993399,0.565122995462065,0.479646109126314,0.469248068722687,0.794616328802806,1.12772584877705,1.08674611110416,0.629772585938805,1.08285230294815,0.950374236814102,0.90399844579517,0.741139062524722,1.19660883750706,1.2869035084263,0.548582892551359,0.558617006543878,0.746176058313339,0.751926691905517,0.676952516798621,0.8044002424167,0.837928397895733,0.561388626532512,1.19310928250524,0.694398271887226,0.698025071182918,0.697622928235535,1.07923350578092,0.906658563076567,0.695591575567126,0.684591527847088,0.736262120443544,0.800823170244139,0.384052079801647,0.748281658200939,0.748724889395278,0.630642973480227,1.08090480154354,0.956347217280419,0.805045830993463,0.760190476130816
0.597752825171045,1.03853604174342,0.993889953666845,0.407235754815325,0.417505341283229,0.346451670511228,0.89075707126025,0.886405499757289,2.46623778050712,0.339019040763214,1.01368621870869,0.837389031454309,0.497368072960078,0.429660226225367,0.421075955143453,0.703554376007944,0.964910441440026,0.945806740301643,0.547047018088969,0.94749340367097,0.811801552104882,0.795693150655382,0.657702637975514,1.056921643264,1.1100484854276,0.482036834692078,0.483972881471654,0.652471455314312,0.652944101742233,0.602402116530143,0.70722214331856,0.737155587376196,0.486696116688872,1.06743137952746,0.597034128002702,0.590293816671035,0.620850996616735,0.954721734328937,0.767709417683548,0.607175353584056,0.610779166311381,0.655152837130421,0.69955608066832,0.350452906964682,0.637136060822204,0.652448189513876,0.541322787253636,0.951051917615418,0.843545369259944,0.697242310821663,0.661299924391352
0.283196733738205,0.500215543540981,0.466017928839635,0.199582338898017,0.19919588349162,0.163764434478319,0.427992710218281,0.417621407497255,0.358594129901728,1.15844878609293,0.488907966799457,0.414198792851943,0.238831823675132,0.198228554956146,0.201461634064647,0.331870321059314,0.467163311915693,0.452727279937949,0.26562603411566,0.451615057322069,0.385278795160085,0.369794956698982,0.308354601068341,0.509507360103826,0.535147045212841,0.237012657889808,0.233464258506501,0.31600987326346,0.313338012376395,0.289638239878653,0.336706266647933,0.355294793094408,0.22585391296143,0.519516352004474,0.283548496733821,0.288336175323164,0.292847383461099,0.458411594530469,0.380346565647689,0.283957021395861,0.288801939051649,0.307320744499964,0.335140269141155,0.166346024899915,0.300557881280787,0.317663957665945,0.263156056362016,0.461349227808996,0.402092079006803,0.338928296251619,0.317314733348435
